,added_time,published_time,modified_time,financial_instruments,url,url_hash,source,article_type,title,sentiment_score,technological_sentiment,ecosystem_sentiment,security_sentiment
293,2025-04-15 09:15:36,2025-03-31T00:00:00+00:00,2100-01-01 00:00:00,AVAX,https://coinbureau.com/newsletters/report-on-bitcoin-adoption/,1768045436,coinbureau,market-impacting,"Crypto Market Forecast: Volatility Ahead, But Upside Possible",0.8,0.8,0.8,0.0
294,2025-04-15 09:15:36,2025-03-31T00:00:00+00:00,2100-01-01 00:00:00,HYPE,https://coinbureau.com/newsletters/report-on-bitcoin-adoption/,1768045436,coinbureau,market-impacting,"Crypto Market Forecast: Volatility Ahead, But Upside Possible",-0.5,-0.5,-0.5,-0.5
295,2025-04-15 09:16:16,,2100-01-01 00:00:00,SOL,https://u.today/solana-flips-xrp-as-market-moves-against-short-sellers,2516256899,utoday,market-impacting,Short Sellers Crushed as Solana Leads Liquidations,0.8,0.5,0.7,0.5
296,2025-04-15 09:16:16,,2100-01-01 00:00:00,XRP,https://u.today/solana-flips-xrp-as-market-moves-against-short-sellers,2516256899,utoday,market-impacting,Short Sellers Crushed as Solana Leads Liquidations,0.4,0.0,0.3,0.0
297,2025-04-15 09:16:45,2025-04-14T12:49:51+00:00,2100-01-01 00:00:00,ETH,https://beincrypto.com/ethereum-whale-activity-selling-pressure-price/,2936823456,bein,market-impacting,Ethereum Faces Pressure from Whale Activity as Large Holders Sell Off,-0.6,0.2,-0.4,0.0
298,2025-04-15 09:16:45,2025-04-14T12:49:51+00:00,2100-01-01 00:00:00,SOL,https://beincrypto.com/ethereum-whale-activity-selling-pressure-price/,2936823456,bein,market-impacting,Ethereum Faces Pressure from Whale Activity as Large Holders Sell Off,0.4,0.8,0.6,0.0
299,2025-04-15 09:17:18,2025-04-14T08:30:00+00:00,2100-01-01 00:00:00,BTC,https://beincrypto.com/us-economic-data-crypto-outlook-easter/,64711417,bein,market-impacting,US Economic Indicators to Watch This Week: How They Could Influence Bitcoin and Crypto Prices,0.2,0.0,0.2,0.0
300,2025-04-15 09:17:18,2025-04-14T08:30:00+00:00,2100-01-01 00:00:00,ETH,https://beincrypto.com/us-economic-data-crypto-outlook-easter/,64711417,bein,market-impacting,US Economic Indicators to Watch This Week: How They Could Influence Bitcoin and Crypto Prices,0.1,0.0,0.1,0.0
301,2025-04-15 09:17:18,2025-04-14T08:30:00+00:00,2100-01-01 00:00:00,SOL,https://beincrypto.com/us-economic-data-crypto-outlook-easter/,64711417,bein,market-impacting,US Economic Indicators to Watch This Week: How They Could Influence Bitcoin and Crypto Prices,0.1,0.0,0.1,0.0
302,2025-04-15 09:17:18,2025-04-14T08:30:00+00:00,2100-01-01 00:00:00,USDT,https://beincrypto.com/us-economic-data-crypto-outlook-easter/,64711417,bein,market-impacting,US Economic Indicators to Watch This Week: How They Could Influence Bitcoin and Crypto Prices,0.0,0.0,0.0,0.0
303,2025-04-15 09:17:55,,2100-01-01 00:00:00,ETH,https://u.today/ethereums-buterin-slams-pumpfun,1723356439,utoday,opinion-based,Did Pump.fun inspire 'Black Mirror' episode?,0.5,0.5,0.5,0.0
304,2025-04-15 09:17:55,,2100-01-01 00:00:00,SOL,https://u.today/ethereums-buterin-slams-pumpfun,1723356439,utoday,opinion-based,Did Pump.fun inspire 'Black Mirror' episode?,-0.5,0.0,-0.5,0.0
305,2025-04-15 09:18:30,,2100-01-01 00:00:00,XRP,https://u.today/ripples-xrp-utility-narrative-slammed-by-researcher,2824427141,utoday,opinion-based,XRP to $9 post Ripple's record-breaking deal? Analyst says no,-0.5,0.2,0.1,0.0
306,2025-04-15 09:19:31,2025-04-14T13:00:00+00:00,2100-01-01 00:00:00,SOL,https://beincrypto.com/solana-futures-traders-sol-recovery/,1870900286,bein,market-impacting,"Solana Surges 40% From 12-Month Low, Bullish Sentiment Returns",0.8,0.5,0.5,0.5
307,2025-04-15 09:19:56,,2100-01-01 00:00:00,XRP,https://u.today/xrp-mini-death-cross-avoided-as-price-surges-above-2,3035104815,utoday,market-impacting,"XRP Avoids Mini-Death Cross, Breaks Above $2 Mark",0.8,0.0,0.5,0.0
308,2025-04-15 09:20:31,,2100-01-01 00:00:00,XRP,https://u.today/xrp-price-push-hits-crucial-test-for-bulls-details,3986697458,utoday,market-impacting,"XRP Bulls Return, But Face Resistance at Daily SMA 50",0.5,0.0,0.5,0.0
309,2025-04-15 09:20:31,,2100-01-01 00:00:00,BTC,https://u.today/xrp-price-push-hits-crucial-test-for-bulls-details,3986697458,utoday,market-impacting,"XRP Bulls Return, But Face Resistance at Daily SMA 50",0.0,0.0,0.0,0.0
310,2025-04-15 09:20:31,,2100-01-01 00:00:00,SOL,https://u.today/xrp-price-push-hits-crucial-test-for-bulls-details,3986697458,utoday,market-impacting,"XRP Bulls Return, But Face Resistance at Daily SMA 50",0.0,0.0,0.0,0.0
311,2025-04-15 09:21:08,2025-04-14T16:06:26+00:00,2100-01-01 00:00:00,BTC,https://beincrypto.com/tether-ocean-bitcoin-mining-hashrate-africa/,2944664848,bein,factual,Tether Deploys Hashrate on OCEAN to Support Decentralized Bitcoin Mining,0.8,0.9,0.9,0.8
312,2025-04-15 09:21:08,2025-04-14T16:06:26+00:00,2100-01-01 00:00:00,USDT,https://beincrypto.com/tether-ocean-bitcoin-mining-hashrate-africa/,2944664848,bein,factual,Tether Deploys Hashrate on OCEAN to Support Decentralized Bitcoin Mining,0.7,0.5,0.8,0.5
313,2025-04-15 09:21:31,,2100-01-01 00:00:00,BTC,https://u.today/bitcoin-prints-rare-346-liquidation-imbalance,532085705,utoday,market-impacting,"Bitcoin (BTC) Revived? $100,000 Is Not Far",0.5,0.0,0.0,0.0
314,2025-04-15 09:22:41,2025-04-11T23:04:01+00:00,2100-01-01 00:00:00,BTC,https://decrypt.co/314567/roundhill-investment-wants-to-launch-an-etf-focused-on-humanoid-robots,215936171,decrypt,market-impacting,Roundhill Investments Files Prospectus for Humanoid Robotics ETF,0.0,0.0,0.0,0.0
315,2025-04-15 09:22:41,2025-04-11T23:04:01+00:00,2100-01-01 00:00:00,ETH,https://decrypt.co/314567/roundhill-investment-wants-to-launch-an-etf-focused-on-humanoid-robots,215936171,decrypt,market-impacting,Roundhill Investments Files Prospectus for Humanoid Robotics ETF,0.0,0.0,0.0,0.0
316,2025-04-15 09:23:07,2025-04-14T12:59:34+00:00,2100-01-01 00:00:00,OM,https://beincrypto.com/why-these-altcoins-trending-today/,4238550934,bein,market-impacting,Altcoins Capture Traders' Attention Amid Market Weakness,-0.9,0.0,-0.8,-0.8
317,2025-04-15 09:23:07,2025-04-14T12:59:34+00:00,2100-01-01 00:00:00,PI,https://beincrypto.com/why-these-altcoins-trending-today/,4238550934,bein,market-impacting,Altcoins Capture Traders' Attention Amid Market Weakness,0.6,0.0,0.6,0.0
318,2025-04-15 09:23:07,2025-04-14T12:59:34+00:00,2100-01-01 00:00:00,PEPE,https://beincrypto.com/why-these-altcoins-trending-today/,4238550934,bein,market-impacting,Altcoins Capture Traders' Attention Amid Market Weakness,0.4,0.0,0.4,0.0
319,2025-04-15 09:23:29,2025-04-14T15:15:18+00:00,2100-01-01 00:00:00,ETH,https://beincrypto.com/sec-delays-grayscale-ethereum-etf-staking/,603240123,bein,market-impacting,SEC Delays Decision on Grayscale’s Ethereum Spot ETFs Staking Proposal,0.0,0.5,0.5,0.5
320,2025-04-15 09:24:05,2025-04-14T10:00:00+00:00,2100-01-01 00:00:00,FLR,https://beincrypto.com/flr-token-hits-a-weekly-high/,3108847220,bein,factual,FLR Surges 19% to Rank as Top Gainer in Crypto Market Today,0.8,0.0,0.0,0.0
321,2025-04-15 09:24:39,2025-04-13T17:30:00+00:00,2100-01-01 00:00:00,BTC,https://beincrypto.com/hackers-are-targeting-atomic-and-exodus-wallets-users/,2536832082,bein,factual,Cybercriminals Target Atomic and Exodus Wallets with Malware-Laced Packages,-0.5,-0.8,-0.7,-0.9
322,2025-04-15 09:25:01,2025-04-14T17:30:00+00:00,2100-01-01 00:00:00,MANEKI,https://beincrypto.com/meme-coins-to-watch-today-menaki-keycat-popcat/,4263998597,bein,market-impacting,"Meme Coins MANEKI, KEYCAT, and POPCAT: What to Expect Next",0.8,0.0,0.8,0.0
323,2025-04-15 09:25:01,2025-04-14T17:30:00+00:00,2100-01-01 00:00:00,KEYCAT,https://beincrypto.com/meme-coins-to-watch-today-menaki-keycat-popcat/,4263998597,bein,market-impacting,"Meme Coins MANEKI, KEYCAT, and POPCAT: What to Expect Next",0.6,0.0,0.6,0.0
324,2025-04-15 09:25:01,2025-04-14T17:30:00+00:00,2100-01-01 00:00:00,POPCAT,https://beincrypto.com/meme-coins-to-watch-today-menaki-keycat-popcat/,4263998597,bein,market-impacting,"Meme Coins MANEKI, KEYCAT, and POPCAT: What to Expect Next",0.4,0.0,0.4,0.0
325,2025-04-15 09:25:58,,2100-01-01 00:00:00,XRP,https://u.today/opinions/ripple-vs-sec-how-will-new-developments-affect-xrp-price,2970739633,utoday,factual,SEC v. Ripple complete timeline New SEC appeal New hope Will SEC freeze Ripple case? Implications for XRP price,0.5,0.8,0.7,0.4
326,2025-04-15 09:25:58,,2100-01-01 00:00:00,BTC,https://u.today/opinions/ripple-vs-sec-how-will-new-developments-affect-xrp-price,2970739633,utoday,factual,SEC v. Ripple complete timeline New SEC appeal New hope Will SEC freeze Ripple case? Implications for XRP price,0.0,0.0,0.0,0.0
327,2025-04-15 09:26:32,2025-04-14T09:30:47+00:00,2100-01-01 00:00:00,BTC,https://beincrypto.com/ledger-gemini-robinhood-user-data-on-dark-web/,1319260192,bein,factual,"Crypto User Data Leaked on Dark Web, Experts Warn of Growing Phishing Threats",0.0,-0.5,-0.5,-1.0
328,2025-04-15 09:26:32,2025-04-14T09:30:47+00:00,2100-01-01 00:00:00,ETH,https://beincrypto.com/ledger-gemini-robinhood-user-data-on-dark-web/,1319260192,bein,factual,"Crypto User Data Leaked on Dark Web, Experts Warn of Growing Phishing Threats",0.0,0.0,0.0,0.0
329,2025-04-15 09:26:54,2025-04-13T19:00:00+00:00,2100-01-01 00:00:00,TRUMP,https://beincrypto.com/token-unlocks-third-week-april/,762823550,bein,market-impacting,"Token Unlocks to Shape Crypto Market: TRUMP, StarkNet, and Polyhedra Network",-0.5,0.0,0.0,0.0
330,2025-04-15 09:26:54,2025-04-13T19:00:00+00:00,2100-01-01 00:00:00,STRK,https://beincrypto.com/token-unlocks-third-week-april/,762823550,bein,market-impacting,"Token Unlocks to Shape Crypto Market: TRUMP, StarkNet, and Polyhedra Network",-0.3,0.5,0.0,0.0
331,2025-04-15 09:26:54,2025-04-13T19:00:00+00:00,2100-01-01 00:00:00,ZKJ,https://beincrypto.com/token-unlocks-third-week-april/,762823550,bein,market-impacting,"Token Unlocks to Shape Crypto Market: TRUMP, StarkNet, and Polyhedra Network",0.5,0.5,0.5,0.0
332,2025-04-15 09:27:43,,2100-01-01 00:00:00,BTC,https://www.coindesk.com/policy/2025/04/14/kucoin-mexc-and-12-crypto-exchanges-apple-apps-blocked-in-south-korea,3453800939,coindesk,market-impacting,"South Korea Blocks 14 Crypto Apps, Including KuCoin and MEXC, for Unreported Operations",-0.5,0.0,-0.5,-0.5
333,2025-04-15 09:28:02,,2100-01-01 00:00:00,XRP,https://u.today/xrp-bulls-just-got-confirmation-theyve-been-waiting-for,2054442360,utoday,market-impacting,"XRP Sneaks Above Middle Line of Bollinger Bands, Giving Bulls a Technical Boost",0.8,0.2,0.5,0.0
334,2025-04-15 09:28:42,2025-02-18T00:00:00+00:00,2100-01-01 00:00:00,BTC,https://coinbureau.com/newsletters/top-5-rwa-cryptos/,1993445961,coinbureau,market-impacting,Crypto Market Forecast: Liquidity and Regulations to Drive Recovery,0.5,0.5,0.5,0.5
335,2025-04-15 09:28:42,2025-02-18T00:00:00+00:00,2100-01-01 00:00:00,BNB,https://coinbureau.com/newsletters/top-5-rwa-cryptos/,1993445961,coinbureau,market-impacting,Crypto Market Forecast: Liquidity and Regulations to Drive Recovery,0.2,0.5,0.5,-0.2
336,2025-04-15 09:28:42,2025-02-18T00:00:00+00:00,2100-01-01 00:00:00,ETH,https://coinbureau.com/newsletters/top-5-rwa-cryptos/,1993445961,coinbureau,market-impacting,Crypto Market Forecast: Liquidity and Regulations to Drive Recovery,0.5,0.5,0.5,0.5
337,2025-04-15 09:28:42,2025-02-18T00:00:00+00:00,2100-01-01 00:00:00,SOL,https://coinbureau.com/newsletters/top-5-rwa-cryptos/,1993445961,coinbureau,market-impacting,Crypto Market Forecast: Liquidity and Regulations to Drive Recovery,0.5,0.5,0.5,0.5
338,2025-04-15 09:29:16,,2100-01-01 00:00:00,BTC,https://u.today/reviews/backpack-exchange-seamless-hub-for-trading-lending-and-earning-in-crypto-review,876629419,utoday,factual,One-stop platform for crypto trading and lending: Backpack at glance,0.5,0.8,0.8,0.8
339,2025-04-15 09:29:16,,2100-01-01 00:00:00,ETH,https://u.today/reviews/backpack-exchange-seamless-hub-for-trading-lending-and-earning-in-crypto-review,876629419,utoday,factual,One-stop platform for crypto trading and lending: Backpack at glance,0.5,0.8,0.8,0.8
340,2025-04-15 09:29:16,,2100-01-01 00:00:00,USDC,https://u.today/reviews/backpack-exchange-seamless-hub-for-trading-lending-and-earning-in-crypto-review,876629419,utoday,factual,One-stop platform for crypto trading and lending: Backpack at glance,0.5,0.8,0.8,0.8
341,2025-04-15 09:29:16,,2100-01-01 00:00:00,SOL,https://u.today/reviews/backpack-exchange-seamless-hub-for-trading-lending-and-earning-in-crypto-review,876629419,utoday,factual,One-stop platform for crypto trading and lending: Backpack at glance,0.5,0.8,0.8,0.8
342,2025-04-15 09:29:16,,2100-01-01 00:00:00,DOGE,https://u.today/reviews/backpack-exchange-seamless-hub-for-trading-lending-and-earning-in-crypto-review,876629419,utoday,factual,One-stop platform for crypto trading and lending: Backpack at glance,0.5,0.8,0.8,0.8
343,2025-04-15 09:29:16,,2100-01-01 00:00:00,SHIB,https://u.today/reviews/backpack-exchange-seamless-hub-for-trading-lending-and-earning-in-crypto-review,876629419,utoday,factual,One-stop platform for crypto trading and lending: Backpack at glance,0.5,0.8,0.8,0.8
344,2025-04-15 09:29:16,,2100-01-01 00:00:00,WIF,https://u.today/reviews/backpack-exchange-seamless-hub-for-trading-lending-and-earning-in-crypto-review,876629419,utoday,factual,One-stop platform for crypto trading and lending: Backpack at glance,0.5,0.8,0.8,0.8
345,2025-04-15 09:39:13,2025-04-15T00:30:00+00:00,2100-01-01 00:00:00,OM,https://beincrypto.com/mantra-om-buying-activity-worse-than-terra-luna-2/,2703301637,bein,market-impacting,"MANTRA (OM) Suffers 90% Crash, Charts Indicate Further Downside",-0.9,0.0,-0.8,-0.8
346,2025-04-15 09:40:22,,2100-01-01 00:00:00,BTC,https://www.coindesk.com/consensus-toronto-2025-coverage/2025/04/14/coinbase-s-lucas-matheson-on-why-canada-needs-a-blockchain-strategy,2258838971,coindesk,opinion-based,Coinbase Canada CEO Lucas Matheson on the Country's Crypto Future,0.5,0.8,0.7,0.5
347,2025-04-15 09:40:22,,2100-01-01 00:00:00,ETH,https://www.coindesk.com/consensus-toronto-2025-coverage/2025/04/14/coinbase-s-lucas-matheson-on-why-canada-needs-a-blockchain-strategy,2258838971,coindesk,opinion-based,Coinbase Canada CEO Lucas Matheson on the Country's Crypto Future,0.6,0.9,0.8,0.6
348,2025-04-15 09:41:12,2025-04-14T23:44:16+00:00,2100-01-01 00:00:00,BTC,https://beincrypto.com/coingecko-ai-proof-of-personhood-survey/,1742617248,bein,factual,"CoinGecko Survey Reveals AI Users Want to Distinguish Humans from AI, but Are Divided on Proof of Personhood",0.0,0.5,0.5,0.5
349,2025-04-15 09:42:48,2025-04-15T00:10:55+00:00,2100-01-01 00:00:00,KILO,https://beincrypto.com/binance-backed-project-kiloex-hacked/,868068960,bein,market-impacting,"KiloEx Suffers $7 Million Cross-Chain Exploit, KILO Token Plummets 30%",-0.8,-0.9,-0.7,-0.9
350,2025-04-15 09:43:11,2025-04-14T12:24:52+00:00,2100-01-01 00:00:00,SOL,https://beincrypto.com/autofun-token-launchpad-ai16z/,1760915330,bein,market-impacting,"Auto.fun Set to Launch This Week, Aiming to Disrupt Token Launchpad Market",-0.5,0.0,-0.5,0.0
351,2025-04-15 09:54:38,2025-04-13T16:01:03+00:00,2100-01-01 00:00:00,,https://decrypt.co/314572/underground-guide-making-ai-generated-viral-videos,2174505294,decrypt,opinion-based,How to Create Viral AI-Generated Videos Like a Pro,0.0,1.0,0.0,0.0
352,2025-04-15 10:28:57,2025-04-15T02:25:14+00:00,2100-01-01 00:00:00,WIENER,https://decrypt.co/314783/phantom-wallet-sued-500k-meme-coin-theft-alleged-security-flaw,939966523,decrypt,market-impacting,Phantom Wallet Sued for $3.1 Million Over Alleged Security Vulnerabilities,-0.8,-0.9,-0.7,-0.9
353,2025-04-15 10:28:57,2025-04-15T02:25:14+00:00,2100-01-01 00:00:00,SOL,https://decrypt.co/314783/phantom-wallet-sued-500k-meme-coin-theft-alleged-security-flaw,939966523,decrypt,market-impacting,Phantom Wallet Sued for $3.1 Million Over Alleged Security Vulnerabilities,-0.2,0.1,0.2,-0.1
354,2025-04-15 11:16:29,2025-04-15T03:10:43+00:00,2100-01-01 00:00:00,BTC,https://decrypt.co/314786/south-korea-blocks-apps-crypto-exchanges-apple-google-stores,2207299467,decrypt,market-impacting,South Korea Removes 14 Crypto Exchange Apps from App Stores in Crackdown on Unregistered Operators,-0.5,0.0,-0.5,-0.5
355,2025-04-15 12:18:53,2025-04-15T01:47:16+00:00,2100-01-01 00:00:00,,https://decrypt.co/314780/openais-gpt-4-5-passes-turing-test,1109064798,decrypt,factual,OpenAI's ChatGPT-4.5 Passes Turing Test with 73% Success Rate,0.0,0.8,0.6,-0.2
356,2025-04-15 13:12:19,,2100-01-01 00:00:00,SHIB,https://u.today/shiba-inu-on-verge-of-flipping-sui-again,2335106283,utoday,factual,"Shiba Inu (SHIB) Price Consolidates, Eyes Top 20 Ranking As SUI Network Rivalry Heats Up",0.4,0.6,0.8,0.2
357,2025-04-15 13:12:19,,2100-01-01 00:00:00,SUI,https://u.today/shiba-inu-on-verge-of-flipping-sui-again,2335106283,utoday,factual,"Shiba Inu (SHIB) Price Consolidates, Eyes Top 20 Ranking As SUI Network Rivalry Heats Up",-0.2,0.0,0.0,0.0
358,2025-04-15 13:12:19,,2100-01-01 00:00:00,TON,https://u.today/shiba-inu-on-verge-of-flipping-sui-again,2335106283,utoday,factual,"Shiba Inu (SHIB) Price Consolidates, Eyes Top 20 Ranking As SUI Network Rivalry Heats Up",0.0,0.0,0.0,0.0
359,2025-04-15 13:12:19,,2100-01-01 00:00:00,DOGE,https://u.today/shiba-inu-on-verge-of-flipping-sui-again,2335106283,utoday,factual,"Shiba Inu (SHIB) Price Consolidates, Eyes Top 20 Ranking As SUI Network Rivalry Heats Up",-0.4,0.0,0.0,0.0
360,2025-04-15 13:12:52,,2100-01-01 00:00:00,XRP,https://u.today/xrp-eyes-250-as-key-level-gained-solana-sol-price-breakthrough-next-in-line-dogecoin-doge-this-is,961944819,utoday,market-impacting,"XRP, Solana, and Dogecoin: Price Analysis",0.8,0.5,0.7,0.5
361,2025-04-15 13:12:52,,2100-01-01 00:00:00,SOL,https://u.today/xrp-eyes-250-as-key-level-gained-solana-sol-price-breakthrough-next-in-line-dogecoin-doge-this-is,961944819,utoday,market-impacting,"XRP, Solana, and Dogecoin: Price Analysis",0.9,0.6,0.8,0.6
362,2025-04-15 13:12:52,,2100-01-01 00:00:00,DOGE,https://u.today/xrp-eyes-250-as-key-level-gained-solana-sol-price-breakthrough-next-in-line-dogecoin-doge-this-is,961944819,utoday,market-impacting,"XRP, Solana, and Dogecoin: Price Analysis",0.7,0.4,0.6,0.4
363,2025-04-15 13:13:35,,2100-01-01 00:00:00,ETH,https://u.today/380000-eth-defends-key-support-as-ethereum-dips-details,1295500216,utoday,market-impacting,"Ethereum Price Range-Bound, Support Zone Forms at $1,461",0.2,0.0,0.3,0.0
364,2025-04-15 13:13:35,,2100-01-01 00:00:00,BTC,https://u.today/380000-eth-defends-key-support-as-ethereum-dips-details,1295500216,utoday,market-impacting,"Ethereum Price Range-Bound, Support Zone Forms at $1,461",0.1,0.0,0.0,0.0
365,2025-04-15 13:13:58,,2100-01-01 00:00:00,ETH,https://u.today/secs-hinman-report-is-finally-here-details,1228097481,utoday,factual,SEC's Crypto Conflicts Report on Former Official William Hinman Reveals No Criminal Violations,0.2,0.5,0.5,0.0
366,2025-04-15 13:14:43,2025-04-15T04:56:32+00:00,2100-01-01 00:00:00,SOL,https://decrypt.co/314795/canada-launch-spot-solana-etfs-staking,2364924401,decrypt,market-impacting,Canada to Launch Spot Solana ETFs with Staking Capabilities,0.5,0.5,0.8,0.2
367,2025-04-15 13:14:43,2025-04-15T04:56:32+00:00,2100-01-01 00:00:00,BTC,https://decrypt.co/314795/canada-launch-spot-solana-etfs-staking,2364924401,decrypt,market-impacting,Canada to Launch Spot Solana ETFs with Staking Capabilities,0.2,0.0,0.0,0.0
368,2025-04-15 13:14:43,2025-04-15T04:56:32+00:00,2100-01-01 00:00:00,ETH,https://decrypt.co/314795/canada-launch-spot-solana-etfs-staking,2364924401,decrypt,market-impacting,Canada to Launch Spot Solana ETFs with Staking Capabilities,0.0,0.0,0.0,-0.2
369,2025-04-15 13:14:43,2025-04-15T04:56:32+00:00,2100-01-01 00:00:00,XRP,https://decrypt.co/314795/canada-launch-spot-solana-etfs-staking,2364924401,decrypt,market-impacting,Canada to Launch Spot Solana ETFs with Staking Capabilities,0.2,0.0,0.0,0.0
370,2025-04-15 13:15:26,,2100-01-01 00:00:00,XRP,https://u.today/ripple-shifts-200000000-xrp-in-minutes-whats-happening,153138800,utoday,market-impacting,"200 million XRP leaves Ripple's wallet, XRP up 15% on recent developments",0.5,0.0,0.5,0.0
371,2025-04-15 13:15:26,,2100-01-01 00:00:00,BTC,https://u.today/ripple-shifts-200000000-xrp-in-minutes-whats-happening,153138800,utoday,market-impacting,"200 million XRP leaves Ripple's wallet, XRP up 15% on recent developments",0.5,0.0,0.0,0.0
372,2025-04-15 13:15:57,,2100-01-01 00:00:00,BTC,https://u.today/1-billion-btc-leaves-major-us-crypto-exchange-are-whales-accumulating,3757686780,utoday,market-impacting,Over $1 Billion in Bitcoin Withdrawn from Kraken in One Day,0.8,0.0,0.6,0.0
373,2025-04-15 13:16:21,,2100-01-01 00:00:00,BTC,https://u.today/bitcoins-next-move-two-crucial-levels-traders-are-watching,989987123,utoday,market-impacting,Bitcoin Price Watch: Key Levels to Watch as BTC Continues to Zig and Zag,0.2,0.0,0.0,0.0
374,2025-04-15 13:16:57,,2100-01-01 00:00:00,XRP,https://u.today/xrp-to-fall-to-1-if-this-exotic-death-cross-is-validated,1994431368,utoday,market-impacting,XRP Price Chart Forms Ominous 'Death Cross' - Is a Downward Move Imminent?,-0.5,0.0,0.0,0.0
375,2025-04-15 13:19:01,,2100-01-01 00:00:00,BTC,https://www.coindesk.com/markets/2025/04/15/dogecoin-slumps-3-bitcoin-steady-around-usd85k-as-traders-fear-u-s-recession,1597752918,coindesk,market-impacting,Crypto Markets See Mixed Results as Recession Fears Rise,0.2,0.0,0.5,0.0
376,2025-04-15 13:19:01,,2100-01-01 00:00:00,ETH,https://www.coindesk.com/markets/2025/04/15/dogecoin-slumps-3-bitcoin-steady-around-usd85k-as-traders-fear-u-s-recession,1597752918,coindesk,market-impacting,Crypto Markets See Mixed Results as Recession Fears Rise,0.0,0.0,0.0,0.0
377,2025-04-15 13:19:01,,2100-01-01 00:00:00,DOGE,https://www.coindesk.com/markets/2025/04/15/dogecoin-slumps-3-bitcoin-steady-around-usd85k-as-traders-fear-u-s-recession,1597752918,coindesk,market-impacting,Crypto Markets See Mixed Results as Recession Fears Rise,-0.3,0.0,0.0,0.0
378,2025-04-15 13:19:01,,2100-01-01 00:00:00,SOL,https://www.coindesk.com/markets/2025/04/15/dogecoin-slumps-3-bitcoin-steady-around-usd85k-as-traders-fear-u-s-recession,1597752918,coindesk,market-impacting,Crypto Markets See Mixed Results as Recession Fears Rise,-0.25,0.0,0.0,0.0
379,2025-04-15 13:19:01,,2100-01-01 00:00:00,TRX,https://www.coindesk.com/markets/2025/04/15/dogecoin-slumps-3-bitcoin-steady-around-usd85k-as-traders-fear-u-s-recession,1597752918,coindesk,market-impacting,Crypto Markets See Mixed Results as Recession Fears Rise,-0.25,0.0,0.0,0.0
380,2025-04-15 13:19:01,,2100-01-01 00:00:00,ADA,https://www.coindesk.com/markets/2025/04/15/dogecoin-slumps-3-bitcoin-steady-around-usd85k-as-traders-fear-u-s-recession,1597752918,coindesk,market-impacting,Crypto Markets See Mixed Results as Recession Fears Rise,-0.25,0.0,0.0,0.0
381,2025-04-15 13:19:01,,2100-01-01 00:00:00,BNB,https://www.coindesk.com/markets/2025/04/15/dogecoin-slumps-3-bitcoin-steady-around-usd85k-as-traders-fear-u-s-recession,1597752918,coindesk,market-impacting,Crypto Markets See Mixed Results as Recession Fears Rise,0.0,0.0,0.0,0.0
382,2025-04-15 13:19:01,,2100-01-01 00:00:00,XRP,https://www.coindesk.com/markets/2025/04/15/dogecoin-slumps-3-bitcoin-steady-around-usd85k-as-traders-fear-u-s-recession,1597752918,coindesk,market-impacting,Crypto Markets See Mixed Results as Recession Fears Rise,0.0,0.0,0.0,0.0
383,2025-04-15 13:19:01,,2100-01-01 00:00:00,OM,https://www.coindesk.com/markets/2025/04/15/dogecoin-slumps-3-bitcoin-steady-around-usd85k-as-traders-fear-u-s-recession,1597752918,coindesk,market-impacting,Crypto Markets See Mixed Results as Recession Fears Rise,0.2,0.0,0.0,0.0
384,2025-04-15 13:19:01,,2100-01-01 00:00:00,IP,https://www.coindesk.com/markets/2025/04/15/dogecoin-slumps-3-bitcoin-steady-around-usd85k-as-traders-fear-u-s-recession,1597752918,coindesk,market-impacting,Crypto Markets See Mixed Results as Recession Fears Rise,-0.2,0.0,0.0,0.0
385,2025-04-15 13:19:01,,2100-01-01 00:00:00,VTHO,https://www.coindesk.com/markets/2025/04/15/dogecoin-slumps-3-bitcoin-steady-around-usd85k-as-traders-fear-u-s-recession,1597752918,coindesk,market-impacting,Crypto Markets See Mixed Results as Recession Fears Rise,0.37,0.0,0.5,0.0
386,2025-04-15 13:19:39,,2100-01-01 00:00:00,XRP,https://u.today/ripples-revolutionary-rlusd-plan-for-asset-tokenization-endorsed-by-sbi-ceo,512881811,utoday,market-impacting,Ripple's vision of future RWA tokenization,0.8,0.9,0.8,0.7
387,2025-04-15 13:19:39,,2100-01-01 00:00:00,RLUSD,https://u.today/ripples-revolutionary-rlusd-plan-for-asset-tokenization-endorsed-by-sbi-ceo,512881811,utoday,market-impacting,Ripple's vision of future RWA tokenization,0.7,0.8,0.7,0.6
388,2025-04-15 13:20:15,,2100-01-01 00:00:00,BTC,https://u.today/billionaire-novogratz-bitcoin-ready-to-run,914060646,utoday,market-impacting,Mike Novogratz Predicts Bitcoin is 'About to Have a Run',0.8,0.0,0.5,0.0
389,2025-04-15 13:20:46,,2100-01-01 00:00:00,ONDO,https://u.today/binance-to-list-3-new-coins-details,4170050938,utoday,market-impacting,Binance to List Three New Altcoins Based on Community Voting,0.8,0.6,0.8,0.4
390,2025-04-15 13:20:46,,2100-01-01 00:00:00,BIGTIME,https://u.today/binance-to-list-3-new-coins-details,4170050938,utoday,market-impacting,Binance to List Three New Altcoins Based on Community Voting,0.9,0.8,0.9,0.5
391,2025-04-15 13:20:46,,2100-01-01 00:00:00,VIRTUAL,https://u.today/binance-to-list-3-new-coins-details,4170050938,utoday,market-impacting,Binance to List Three New Altcoins Based on Community Voting,0.7,0.7,0.7,0.5
